opis_id,name,address,city,state,lat,lon,price_per_gallon,geocode_source
1596,FLYING J #305,"I-40, EXIT 39",Jamestown,NM,35.4809,-108.1767,3.44233333,city_centroid
1597,7-ELEVEN #36156,"I-70 & SR-519, EXIT 25/333",Eighty Four,PA,40.131230802264,-80.132684866277,4.999,census
1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,42.5948,-76.082,3.439,city_centroid
1602,CIRCLE K #2723387,US-98,Beaumont,MS,31.1693,-88.92,3.56566666,city_centroid
1606,DONNAS TRAVEL PLAZA,"I-5, EXIT 202",Marysville,WA,48.0811,-122.1771,4.559,city_centroid
1610,TA BALTIMORE TRAVEL CENTER,"I-95, EXIT 57",Baltimore,MD,39.30186,-76.621,4.759,city_centroid
1618,GO MART FOOD STORE #33,US-33,Ripley,WV,38.809,-81.702,3.499,city_centroid
1621,CIRCLE K #2709337,"I-65, EXIT 262B",Birmingham,AL,33.51647,-86.84379,3.489,city_centroid
1622,RACEWAY #6973,US-380 & SR-114/SR-101,Bridgeport,TX,33.192409649028,-97.744681566481,2.78233333,census
1623,SAPP BROS TRAVEL CENTER,"I-70 & I-270, EXIT 278",Commerce City,CO,39.8171,-104.9226,3.389,city_centroid
1625,PILOT TRAVEL CENTERS #60,"I-26, EXIT 159",Bowman,SC,33.3475,-80.6709,3.43233333,city_centroid
1632,PILOT TRAVEL CENTERS #266,"I-10, EXIT 139 & SR-292",Las Cruces,NM,32.37968,-106.76909,3.19066666,city_centroid
1633,7-ELEVEN #36302,"I-35, EXIT 144",Von Ormy,TX,29.275,-98.6677,3.109,city_centroid
1634,PILOT TRAVEL CENTERS #40,"I-94, EXIT 322",Oak Creek,WI,42.8892,-87.9027,3.889,city_centroid
1644,ALLSUPS CONVENIENCE STORE #2414,"I-20, EXIT 235",Roscoe,TX,32.4276,-100.5391,2.929,city_centroid
1646,SPEEDWAY #8310,US-6  & US-31,Plymouth,IN,41.449645149075,-86.310107182054,3.609,census
1647,SPEEDWAY #8305,US-41 & SR-312,Hammond,IN,41.57518,-87.46972,3.76566666,city_centroid
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,41.85421,-87.67605,3.569,city_centroid
1654,CEFCO #3,US-77/US190/SR-36,Cameron,TX,30.8527,-96.9766,2.989,city_centroid
1661,CHEVRON,"I-20, EXIT 101 & SR-151",Calhoun,LA,32.512770996648,-92.358134091062,3.159,census
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,42.9036,-74.3598,3.149,city_centroid
1670,Petro Stopping Center #54,"I-44, EXIT 4 & SR-3",Joplin,MO,37.07795,-94.5105,3.449,city_centroid
1671,LOVES TRAVEL STOP #412,"I-95, EXIT 77",Dunn,NC,35.3114,-78.612,3.699,city_centroid
1672,HANA TRAVEL PLAZA,"I-40,  EXIT 77",Amarillo,TX,35.25345,-101.86566,2.899,city_centroid
1699,ALLENS FOOD MART280,US-280/US-231/SR-53/SR-38 & CR-8/CR-34,Sylacauga,AL,33.17365,-86.31435,3.799,city_centroid
1700,TOPPS FUEL STOPS,US-259/SR-49,Daingerfield,TX,33.046392546864,-94.728869239008,3.109,census
1720,TOOT N TOTUM #120,US-54 & S WESTERN AVE,Liberal,KS,37.039154751857,-100.940480010533,3.01566666,census
1749,HIGHWAY 96 FUEL STOP,US-96 & SR-62/FM-1004,Buna,TX,30.592398581605,-93.916725834112,3.149,census
1753,PWI #169,"I-35/US-77, EXIT 359 & CR-1304",Abbott,TX,31.8916,-97.0671,2.899,city_centroid
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,43.4083,-85.4856,3.099,city_centroid
1791,PILOT TRAVEL CENTERS #257,"I-20, EXIT 126 & FM-1788",Midland,TX,31.93917,-102.06698,3.56566666,city_centroid
1807,LOVES TRAVEL STOP #229,I-40 EXIT 96 & SR-207,Panhandle,TX,35.3808,-101.4304,3.314,city_centroid
1810,KENT KWIK #804,US-83,Perryton,TX,36.3748,-100.8156,2.999,city_centroid
1829,PILOT TRAVEL CENTERS #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,27.28813,-80.87207,3.699,city_centroid
1832,CORNER FUEL CENTER,US-49,Hattiesburg,MS,31.24955,-89.32513,3.299,city_centroid
1834,PUMP N PANTRY #15,"I-20, EXIT 617 & US-59",Marshall,TX,32.539542222642,-94.349468784875,2.899,census
1849,Stripes #42457,US-67/US-277,San Angelo,TX,31.46063,-100.44306,3.244,city_centroid
1855,EXIT 76 AUTO TRUCK PLAZA,US-131,Byron Center,MI,42.8016,-85.7136,3.499,city_centroid
1858,FLYING J TRAVEL PLAZA #737,"I-10, EXIT 583",San Antonio,TX,29.4647,-98.49841,3.224,city_centroid
1859,GO MART FOOD STORE #44,"I-79, EXIT 67 & US-19/SR-4",Sutton,WV,38.6541,-80.676,3.559,city_centroid
1860,MR FUEL #278,"I-75/71, EXIT 175 & SR-338",Walton,KY,38.8875,-84.6328,3.019,city_centroid
1861,PETRO STOPPING CENTER #315,"I-40, EXIT 66",Kingman,AZ,35.21977,-113.92977,3.899,city_centroid
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor,MI,42.11265,-86.4388,3.499,city_centroid
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,41.805388087823,-86.328800142744,3.749,census
1874,CIRCLE K #2744529,US-175,Seagoville,TX,32.6525,-96.558,2.95066666,city_centroid
1879,HOLIDAY STATIONSTORE #3552,"I-35, EXIT 81 & SR-70",Lakeville,MN,44.6749,-93.2578,3.549,city_centroid
1888,STRIPES 7FLEET #42449,US-87,Sterling City,TX,31.8351,-101.0017,3.28066666,city_centroid
1889,TOOT N TOTUM #105,US-54 & US-287,Stratford,TX,36.3335,-101.9886,2.96566666,city_centroid
1893,MIKE MCDONALD TRUCK STOP,"I-20, EXIT 509",Terrell,TX,32.74235,-96.23905,2.87066666,city_centroid
1894,CIRCLE K #2741544,"I-37 & SR-72, EXIT 69",Three Rivers,TX,28.4756,-98.1782,3.06566666,city_centroid
1897,YESWAY #1077,"I-20/US-84, EXIT 278",Tye,TX,32.4477,-99.8684,2.87566666,city_centroid
1905,LUCKY TRUCK STOP,US-82,Whitesboro,TX,33.659,-96.879,2.88566666,city_centroid
1909,RALLYSTOP #1,"I-15, EXIT 62",Cedar City,UT,37.6775,-113.0619,3.459,city_centroid
1914,LOVES TRAVEL STOP #792,"I-70, EXIT 160",Green River,UT,39.0002,-110.1598,3.709,city_centroid
1921,BELL TRUCK STOP,"I-80, EXIT 146",Park City,UT,40.67443,-111.51843,3.45233333,city_centroid
1923,SCENIC QUIK STOP,"I-70, EXIT 54 & US-89",Salina,UT,38.956,-111.8811,3.459,city_centroid
1930,CASEYS #3058,"I-35, EXIT 19 & US-160 E",Wellington,KS,37.2778,-97.391,3.299,city_centroid
1931,RBS ONE STOP,"I-15, EXIT 320",Woods Cross,UT,40.8874,-111.9027,3.459,city_centroid
1934,CIRCLE K #2723710,"I-77, EXIT 24",Austinville,VA,36.8195,-80.8583,3.24066666,city_centroid
1936,QUICK STOP MARKET #36,"I-81, EXIT 10 & US-11",Bristol,VA,36.6134,-82.19076,3.399,city_centroid
1940,7-ELEVEN #40063,"I-81, EXIT 98 & SR-100",Dublin,VA,37.1057,-80.6853,3.199,city_centroid
1944,LOVES TRAVEL STOPS #399,"I-77, EXIT 1 & SR-620",Lambsburg,VA,36.5775,-80.7601,3.589,city_centroid
1950,7-ELEVEN #34515,"I-81, EXIT 205",King George,VA,38.2811,-77.126,3.399,city_centroid
1951,CIRCLE K #2723713,"I-81, EXIT 205",Staunton,VA,38.15835,-79.064,3.38566666,city_centroid
1953,FAS MART #3555,"I-64, EXIT 136 & US-15",Gordonsville,VA,38.1759,-78.1815,3.699,city_centroid
1954,Joe's Kwik Mart #8409,US-58 & CR-645,Suffolk,VA,36.7804,-76.59635,3.03233333,city_centroid
1956,PILOT TRAVEL CENTER #4642,"I-81, EXIT 291",Toms Brook,VA,38.9476,-78.4331,3.659,city_centroid
1958,SPEEDWAY #4618,"I-81 & I-77, EXIT 77",Wytheville,VA,36.9407,-81.0941,3.41233333,city_centroid
1960,MAPLEWOOD IRVING,"I-89, EXIT 7",Montpelier,VT,44.25161,-72.57886,3.699,city_centroid
1962,SUPER QUIK,"I-64, EXIT 172 & SR-1/SR-7",Grayson,KY,38.3326,-82.9485,3.799,city_centroid
1976,One9 #963,"I-90, EXIT 276",Spokane,WA,47.6647,-117.39854,3.959,city_centroid
1977,GEE CEES TRUCK STOP,"I-5, EXIT 57",Toledo,WA,46.4396,-122.8266,3.839,city_centroid
1983,KWIK TRIP #427,"US-53, EXIT 110 & SR-40",Bloomer,WI,45.120240862256,-91.461745750197,3.41566666,census
1985,Camp Douglas BP,"I-90 & I-94, EXIT 55",Camp Douglas,WI,43.9885,-90.2393,3.154,city_centroid
2000,RIVER CITY TRAVEL PLAZA,US-41,Marinette,WI,45.0874,-87.6697,3.399,city_centroid
2002,KWIK TRIP #222,US-53/US-2,Superior,WI,46.7016,-92.0912,3.339,city_centroid
2009,KWIK TRIP #139,"I-43, EXIT 120 & CR-V/CR-OK",Sheboygan,WI,43.75897,-87.70313,3.29066666,city_centroid
2020,BFS FOODS #72,"I-68, EXIT 23 & SR-26",Bruceton Mills,WV,39.6454,-79.6159,3.499,city_centroid
2021,GO MART FOOD STORE #59,"I-64, EXIT 15 & US-60",Huntington,WV,38.41474,-82.34175,3.499,city_centroid
2022,GO MART FOOD STORE #86,"I-79, EXIT 40 & SR-16",Ivydale,WV,38.5357,-81.0348,3.599,city_centroid
2029,HOMAX SERVICE,"I-25, EXIT 188",Mills,WY,42.8405,-106.3659,3.169,city_centroid
2030,GHOST TOWN FUEL STOP,US-26/US-20,Casper,WY,42.85374,-106.33138,3.429,city_centroid
2034,TA CHEYENNE TRAVEL CENTER,"I-80, EXIT 377 & SR-217/CR-140",Cheyenne,WY,41.15185,-104.7939,3.699,city_centroid
2040,Fast Stop Travel Centers #1133,"I-25, EXIT 126 & US-18/20",Douglas,WY,42.7626,-105.3855,3.499,city_centroid
2041,PINE BLUFFS SINCLAIR,"I-80, EXIT 401 & US-30",Pine Bluffs,WY,41.1788,-104.0666,3.699,city_centroid
2044,One9 #1251,"I-80, EXIT 173",Wamsutter,WY,41.6583,-108.1517,3.499,city_centroid
2074,STRIPES #40522,"I-10, EXIT 550",San Antonio,TX,29.4647,-98.49841,3.059,city_centroid
2076,ALLSUPS CONVENIENCE STORE #2159,US-283 BUS/US-277 BUS & SR-422,Seymour,TX,33.5914,-99.2587,3.299,city_centroid
2078,ALLSUPS CONVENIENCE STORE #2366,US-84 & CR-3300,Slaton,TX,33.462574860317,-101.675153484843,2.969,census
2084,Main Street Market #112,"I-20, EXIT 73",Wickett,TX,31.5692,-103.0067,2.879,city_centroid
2087,LWS TRUCK STOP,SR-30,Logan,UT,41.7249,-111.8401,3.42566666,city_centroid
2088,FLYING J TRAVEL PLAZA #773,"I-70, EXIT 40",Richfield,UT,38.7388,-112.0744,3.699,city_centroid
2089,FLYING J TRAVEL PLAZA #774,"I-84, EXIT 7",Snowville,UT,41.966,-112.7269,3.749,city_centroid
2115,KWIK TRIP #838,SR-23/SR-33,Reedsburg,WI,43.4627,-89.9759,3.194,city_centroid
2125,BIG D #44,"I-80, EXIT 311 & SR-130",Laramie,WY,41.37055,-105.62373,3.249,city_centroid
2144,Mountain View Truck Stop,US-15,Thurmont,MD,39.6109,-77.3989,4.099,city_centroid
2152,SPEEDWAY #4709,"I-90, EXIT 102",Fairmont,MN,43.6376,-94.451,3.299,city_centroid
2167,PILOT TRAVEL CENTERS #134,"I-94, EXIT 171 (CR 75)",Saint Cloud,MN,45.55916,-94.1649,3.28733333,city_centroid
2182,PILOT TRAVEL CENTER #4649,"I-64 & I-81, EXIT 205",Raphine,VA,37.9374,-79.2219,3.659,city_centroid
2192,GO MART FOOD STORE #51,US-19/SR-129,Mount Nebo,WV,38.1653,-80.7976,3.599,city_centroid
2194,A AND A TRUCKSTOP,US-35 & CR-41,Jackson,OH,39.744154371078,-84.580132344763,3.799,census
2196,Certified Oil #400410,I-76 EXIT 43,Ravenna,OH,41.1649,-81.2337,3.31566666,city_centroid
2204,NATURAL BRIDGE SHELL,US-278 & SR-5,Lynn,AL,34.053,-87.5398,3.68233333,city_centroid
2209,Roadrunner #471,"I-40/US-65, EXIT 142 & SR-365",North Little Rock,AR,34.78602,-92.2857,3.03233333,city_centroid
2219,PILOT TRAVEL CENTER #66,"I-85, EXIT 129",Braselton,GA,34.1389,-83.7812,3.27233333,city_centroid
2223,PO JOS GAS N GO,"I-16 SR-404, EXIT 116 & US-301/SR-73",Register,GA,32.3382,-81.8728,3.23233333,city_centroid
2227,SPEEDWAY #7448,SR-59,Naperville,IL,41.76968,-88.1449,3.299,city_centroid
2231,QUIKTRIP #605,"I-270, EXIT 33",Saint Louis,MO,38.64027,-90.28631,2.899,city_centroid
2255,S&G #36,"I-280, EXIT 2 & SR-795",Millbury,OH,41.5611,-83.4381,3.49233333,city_centroid
2267,Circle K #4703917,"I-65, EXIT 112 & SR-25",Cross Plains,TN,36.5531,-86.6761,2.949,city_centroid
2283,CIRCLE K #2707321,SR-60,Bartow,FL,27.89605,-81.8279,3.52233333,city_centroid
2287,SAC SHOP #511,"I-76/I-70, EXIT 146 & I-99/US-220 EXIT 1",Bedford,PA,39.9908,-78.5261,4.099,city_centroid
2306,SCOTCHMAN #3894,"I-77, EXIT 73 & SR-901",Rock Hill,SC,34.9722,-81.11958,3.079,city_centroid
2310,MAPCO #3686,"I-24, EXIT 175",Chattanooga,TN,35.04139,-85.28351,2.889,city_centroid
2311,SHELL,"I-24 & EPPS MILL RD, EXIT 89",Christiana,TN,35.696,-86.368,3.13233333,city_centroid
2331,PINNERS POINT,SR-135,Portsmouth,VA,36.84006,-76.34354,3.499,city_centroid
2336,FLYING J TRAVEL PLAZA #754,"I-77 & I-81, EXIT 77",Wytheville,VA,36.9407,-81.0941,3.549,city_centroid
2340,RSTORE #4478,SR-8 & SR-13,Prentice,WI,45.5482,-90.2942,3.039,city_centroid
2557,PWI #106,"I-30, EXIT 77B",Royse City,TX,32.9628,-96.3648,2.899,city_centroid
2602,PILOT TRAVEL CENTERS #9,"I-75, EXIT 36",Franklin,OH,39.5357,-84.303,3.35233333,city_centroid
2623,TA JANESVILLE TRAVEL CENTER,"I-90/I-39, EXIT 171B & US-14",Janesville,WI,42.70465,-89.05045,3.299,city_centroid
2626,WEST END SINCLAIR,"I-80, EXIT 211",Rawlins,WY,41.7951,-107.2349,3.319,city_centroid
2629,PILOT TRAVEL CENTERS #253,"I-295 & NJ TRNPK,  EXIT 2B",Penns Grove,NJ,39.6994,-75.4495,3.989,city_centroid
2635,FLYING J #584,"I-5, EXIT 278",Aurora,OR,45.2284,-122.8039,3.859,city_centroid
2638,PIT STOP TRAVEL CENTER,US-789,Riverton,WY,43.0351,-108.2024,4.399,city_centroid
2640,LITTLE NASHVILLE,"I-64, EXIT 50 & SR-127",Nashville,IL,38.215090891948,-89.38001915231,3.299,census
2644,FREDERICKS TRAVEL CENTER,"I-25/US-87, EXIT 235 & SR-52",Erie,CO,40.0597,-105.0686,3.499,city_centroid
2756,PAR MAR FOOD STORE #89,"I-77/SR-2, EXIT 170 & SR-14 E",Mineral Wells,WV,40.239619737672,-80.650227345799,3.499,census
2761,PONY EXPRESS SERVICE CENTER,US-36 & SR-148,Hanover,KS,39.8927,-96.8689,2.95566666,city_centroid
2764,LOVES TRAVEL STOP #046,US-64/54 & SR-94,Hooker,OK,36.8109,-101.2163,3.56233333,city_centroid
2765,LOVES TRAVEL STOP #023,US-50 & US-287,Lamar,CO,40.443896491221,-105.077406287088,3.46233333,census
2772,PILOT TRAVEL CENTERS #29,"I- 80, EXIT 144; I-69, EXIT 357",Fremont,IN,41.72397291864,-85.000440455321,3.899,census
2779,Stinker #121,I-84 & EXIT 208,Heyburn,ID,42.5599,-113.7709,3.56066666,city_centroid
2788,JIFFY MART #451,"I-91, EXIT 17 & SR-302",Wells River,VT,44.1524,-72.053,3.569,city_centroid
2805,Fast Stop Travel Centers #1145,"I-15,  EXIT 31",Downey,ID,42.4181,-112.109,3.799,city_centroid
2807,SUDDEN SERVICE #25,"I-24, EXIT 11",Clarksville,TN,36.52536,-87.3547,3.30733333,city_centroid
2811,KWIK FILL #22,"I-90, EXIT 40 & SR-34/SR-31",Weedsport,NY,43.0489,-76.5425,3.899,city_centroid
2817,Chevron #382354,"I-5/US-12, EXIT 72",Chehalis,WA,46.6382,-122.9658,4.299,city_centroid
2848,TA TONOPAH TRAVEL CENTER,"I-10, EXIT 103",Tonopah,AZ,33.4228,-112.9528,3.939,city_centroid
2851,SPEEDWAY #2958,"I-8, EXIT 12",Yuma,AZ,32.68054,-114.55854,3.479,city_centroid
2862,TA TALLULAH TRAVEL CENTER,"I-20, EXIT 171 & US-65",Tallulah,LA,32.407117274316,-91.18759706817,3.209,census
2864,KUM & GO #0493,I-49 BUS/SR-59,Neosho,MO,36.8706,-94.3862,3.059,city_centroid
2875,CIRCLE K #2744138,"I-25, EXIT 101 & US-50/SR-47",Pueblo,CO,38.23044,-104.60448,3.399,city_centroid
2883,PILOT TRAVEL CENTER #293,"I-75, EXIT 341 & CR-484",Ocala,FL,29.025609857082,-82.14462629112,3.359,census
2885,SP Truckstop & Travel Center,US-84/SR-38,Bainbridge,GA,30.90883,-84.57597,3.599,city_centroid
2889,MOULTON COWBOYS,SR-157,Moulton,AL,34.5058,-87.2224,3.099,city_centroid
2891,PETRO STOPPING CENTER #338,"I-80, EXIT 21",Sparks,NV,39.58276,-119.7272,3.949,city_centroid
2895,EAGLE TRUCK STOP,I-77 EXIT 81,New Philadelphia,OH,40.4845,-81.4358,3.31566666,city_centroid
2896,NORTH LEWISTON DYNAMART,US-12 & SR 128,Lewiston,ID,46.3646,-116.8609,3.669,city_centroid
2897,GAS N GO #15,"I-80, EXIT 41",Lyman,WY,41.3291,-110.2926,3.46566666,city_centroid
2910,FLYING J TRAVEL PLAZA #685,"I-29 & I- 94, EXIT 349",Fargo,ND,46.86977,-96.80191,3.569,city_centroid
2913,ONE9#226,"I-40, EXIT 417 & SR-92",Dandridge,TN,36.0008,-83.4233,3.259,city_centroid
2915,TP TRUCK STOP,"I-15, EXIT 80",Fort Hall,ID,43.0331,-112.4285,3.519,city_centroid
2917,GOLDYS TRUCK PLAZA,US-29,Rustburg,VA,37.2545,-79.1215,3.519,city_centroid
2922,LOVES TRAVEL STOP #210,"I-40, EXIT 158",Albuquerque,NM,35.07735,-106.64484,3.52066666,city_centroid
2923,LOVES TRAVEL STOP #435,"I-95, EXIT 104 & SR-207",Ruther Glen,VA,37.9451,-77.4714,3.589,city_centroid
2924,HWY 190 FUEL STOP,US-190,Jasper,TX,30.8673,-93.9977,3.13233333,city_centroid
2926,EXIT 77 TRAVEL PLAZA,"I-81, EXIT 77 & SR-39",Harrisburg,PA,40.27812,-76.86316,3.499,city_centroid
2929,TA EXPRESS STEELE,"I-94, EXIT 200 & SR- 3",Steele,ND,46.8524,-99.9336,3.599,city_centroid
2935,CIRCLE K #2726163,"I-295, EXIT 22",Jacksonville,FL,30.31193,-81.65332,3.299,city_centroid
2937,FLYING J TRAVEL PLAZA #664,"I-75, EXIT 171",Walton,KY,38.8875,-84.6328,3.08566666,city_centroid
2956,PILOT TRAVEL CENTERS #275,"I-85, EXIT 39 I-77, EXIT 13",Charlotte,NC,35.22877,-80.82375,3.55233333,city_centroid
2963,SUPERPUMPER #26,"I-94, EXIT 258 & US-281",Jamestown,ND,46.9377,-98.8017,3.629,city_centroid
2967,PETRO STOPPING CENTER #317,"I-57, EXIT 71",Perrysburg,OH,41.54995,-83.60995,3.78566666,city_centroid
2968,E-Z MART #4460,"I-20,  EXIT 124",Monroe,LA,32.49987,-92.10978,3.129,city_centroid
2977,DISCOUNT FUEL,"I-90, EXIT 150 & SR-73",Kadoka,SD,43.8446,-101.5523,3.229,city_centroid
2982,CIRCLE K #2723726,"I-59/I-20, EXIT 52 & US-11/US-43/SR-7",Knoxville,AL,32.9824,-87.7919,3.089,city_centroid
3003,CHEVRON,"I-20, EXIT 186",Delta,LA,32.3257,-90.927,2.994,city_centroid
3008,BUSY BEE,"I-10, EXIT 283 & US-129",Live Oak,FL,30.23575,-83.0074,3.779,city_centroid
3022,TA GREENCASTLE TRAVEL CENTER,"I-81, EXIT 5",Greencastle,PA,39.7818,-77.747,3.959,city_centroid
3030,Mr Ts Riverside,US-412,Cardwell,MO,36.0434,-90.2907,3.199,city_centroid
3064,PORTS TO PLAINS TRAVEL PLAZA,US-50 & US-287,Lamar,CO,40.443896491221,-105.077406287088,3.399,census
3086,SPEEDWAY #4638,US-29,Madison Heights,VA,37.4531,-79.1141,3.49566666,city_centroid
3093,RSTORE #4488,US-51,Merrill,WI,45.1809,-89.6907,3.24066666,city_centroid
3096,HOBO PANTRY #6,US-431/SR-210,Dothan,AL,31.20276,-85.39962,3.959,city_centroid
3118,MOBIL,"I-87, EXIT 42 & US-11",Champlain,NY,44.9773,-73.4466,3.799,city_centroid
3128,TA ATLANTA SOUTH TRAVEL CENTER,"I-75, EXIT 201 & SR-36",Jackson,GA,33.282,-83.9784,3.334,city_centroid
3138,TA EXPRESS #6264,"I-70, EXIT 26 & US-50",Grand Junction,CO,39.06171,-108.53051,4.049,city_centroid
3139,CHEROKEE TRAVEL MART,"I-40,  EXIT 108",Calumet,OK,35.5476,-98.1512,3.10566666,city_centroid
3148,YESWAY #1038,US-60 & SR-86,Neosho,MO,36.8706,-94.3862,3.059,city_centroid
3155,QUIK MART #18,US-72/SR-157,Tuscumbia,AL,34.683082406399,-87.594195112023,3.00733333,census
3163,QUIKTRIP #71,"I-44, EXIT 238",Tulsa,OK,36.13844,-95.97003,3.039,city_centroid
3164,QUIKTRIP #102,"I-44, EXIT 222A",Tulsa,OK,36.13844,-95.97003,3.039,city_centroid
3165,LOVES TRAVEL STOP #213,"I-35, EXIT 211",Tonkawa,OK,36.6806,-97.3063,3.584,city_centroid
3167,JASPER FOOD MART,US-78,Jasper,AL,33.86758,-87.25727,3.229,city_centroid
3171,One9 #265,"I-40, EXIT 287 & SR-136",Cookeville,TN,36.17762,-85.49758,3.084,city_centroid
3176,BP,US-6 & SR-15,New Paris,IN,41.449528124512,-85.844226820766,3.65733333,census
3178,ERNIES FUEL STOP #1605,SR-167,Kent,WA,47.3813,-122.21171,4.599,city_centroid
3179,MR FUEL #1020,"I-80 & I-94, EXIT 15B",Lake Station,IN,41.5686,-87.2622,3.56566666,city_centroid
3191,BUSY CORNER TRUCK STOP AND MARKET,"I-24, EXIT 105 & US-41/SR-2",Manchester,TN,35.4967,-86.0782,3.049,city_centroid
3205,CROSSROADS TRUCK STOP STATION,"I-29 & SR 34, MM 109",Colman,SD,43.9558,-96.8189,3.159,city_centroid
3206,PERHAM OASIS,US-10 & SR-78,Perham,MN,46.6031,-95.5818,3.499,city_centroid
3215,SHELL TRUCKSTOP,"I-4, EXIT 44",Polk City,FL,28.1987,-81.8083,3.449,city_centroid
3216,MAXS #124,"I-24, EXIT 86 & US-41",Oak Grove,KY,36.6652,-87.4255,3.04233333,city_centroid
3221,Pilot #1440,"US-67, EXIT 55 & US-64/US-167 & SR-367",Bald Knob,AR,35.321501543112,-91.561264187493,3.391,census
3222,POMPANO TRUCK STOP,"I-95, EXIT 36B",Pompano Beach,FL,26.25684,-80.1749,3.759,city_centroid
3226,ONE9 #245,"I-81, EXIT 77 & SR-39",Harrisburg,PA,40.27812,-76.86316,3.609,city_centroid
3227,ONE9 MR FUEL #64,"I-26 & US-17, EXIT 199",Summerville,SC,33.0061,-80.18982,3.219,city_centroid
3230,STRIPES #40815,US-281 & US-285,Falfurrias,TX,27.2242,-98.1408,3.299,city_centroid
3264,TA WEST MEMPHIS TRAVEL CENTER,"I-40/US-63, EXIT 260 & SR-149",Earle,AR,35.2799,-90.4503,3.36733333,city_centroid
3280,OUTPOST TRUCK STOP,US-85 & US-18/US-20,Lusk,WY,42.766,-104.4651,3.689,city_centroid
3281,AMERICAN TRUCK PLAZA,I-80 EXIT 215 & SR-254,Milton,PA,41.0168,-76.8398,3.799,city_centroid
3284,CASEYS #4390,"I-49/US-71, EXIT 77 & US-160",Lamar,MO,37.5191,-94.3364,3.199,city_centroid
3297,SAPP BROS TRAVEL CENTER,"I-80, EXIT 370",Cheyenne,WY,41.15185,-104.7939,3.70066666,city_centroid
3316,TRUCKOMAT OF N LITTLE ROCK,"I-40, EXIT 161 & SR-391",North Little Rock,AR,34.74690024447,-92.127265946835,3.249,census
3326,MIRABITO #61,"I-81, EXIT 32",Central Square,NY,43.309,-76.1849,4.299,city_centroid
3330,TA # 211 GREENLAND TRAVEL CENTER,"I-95, EXIT 3A & US-101",Greenland,NH,43.0353,-70.8475,3.759,city_centroid
3349,QUEEN CITY TRUCK STOP,"I-20 & I-59, EXIT150",Meridian,MS,32.41541,-88.67044,2.939,city_centroid
3383,E-Express at Central Truck Stop,"I-35, EXIT 137",Oklahoma City,OK,35.49495,-97.48864,2.879,city_centroid
3386,LONGMONT TRUCK STOP,"I-25/US-87, EXIT 240 & SR-119",Longmont,CO,40.1579,-105.0789,3.239,city_centroid
3401,POPS Mart #333,"I-77, EXIT 48 & SR-200",Winnsboro,SC,34.381,-81.109,3.09066666,city_centroid
3413,COUNTRY GIRL TRUCK STOP,US-167 & SR-156,Winnfield,LA,31.957016774534,-92.653434300918,3.319,census
3415,JAYS EL CHEAPO FUEL STOP,"I-16, EXIT 104",Metter,GA,32.401,-82.0607,3.249,city_centroid
3418,Par Mar Store #164,"I-79, EXIT 105 & CR-7",Jane Lew,WV,39.11,-80.4311,3.999,city_centroid
3421,ERNIES TRUCK STOP,"I-5, EXIT 142",Federal Way,WA,47.316,-122.27482,4.599,city_centroid
3422,PWI #167,"I-10, EXIT 601",Seguin,TX,29.58655,-97.967,2.889,city_centroid
3427,JOHNNYS MARKET,"I-69, EXIT 357",Fremont,IN,41.7331,-84.9452,3.699,city_centroid
3432,PILOT TRAVEL CENTER #34,"I-65, EXIT 201 & US-231",Remington,IN,40.7667,-87.1599,3.659,city_centroid
3435,PWI #168,"I-35, EXIT 266 & SR-195",Georgetown,TX,30.65613,-97.71332,2.799,city_centroid
3444,Acme Truck Stop,US-441/SR-500,Orlando,FL,28.51778,-81.30747,3.449,city_centroid
3460,CHROME TRUCK STOP,US-18 & US-169,Algona,IA,43.066,-94.2306,3.499,city_centroid
3464,BOISE PETROLEUM LLC,"I-84,  EXIT 71",Boise,ID,43.53928,-116.22818,3.379,city_centroid
3471,MR FUEL DBA ONE9 #72,"I-16, EXIT 160",Savannah,GA,32.01776,-81.09424,3.119,city_centroid
3475,PILOT TRAVEL CENTERS #56,"I-85, EXIT 63",Kannapolis,NC,35.44437,-80.59283,3.499,city_centroid
3477,CIRCLE K #4707404,"I-91, EXIT 7",Springfield,VT,43.3034,-72.4778,3.699,city_centroid
3479,FAST MARKET #4550,"I-75/SR-401, EXIT 136 & US-341",Perry,GA,32.4605,-83.7283,3.099,city_centroid
3493,CIRCLE K #2723675,"I-75, EXIT 290 & SR-20",Cartersville,GA,34.205214084657,-84.747073210738,3.08566666,census
3519,PILOT TRAVEL CENTERS #431,"I-10, EXIT 873",Orange,TX,30.1138,-93.81447,3.309,city_centroid
3522,SUNMART #308,US-59,Livingston,TX,30.7504,-94.88335,2.859,city_centroid
3526,JOE STOP 99,"I-75, EXIT 99 & SR-119",Anna,OH,40.4051,-84.2103,3.064,city_centroid
